# line,type,amount,ministry,source
308,Έσοδα,37000000000,-,53 Χρεωστικοί τίτλοι (Υποχρεώσεις)
309,Έσοδα,25000000000,-,531 Βραχυπρόθεσμοι χρεωστικοί τίτλοι
310,Έσοδα,25000000000,-,53101 Βραχυπρόθεσμοι τίτλοι εσωτερικού
311,Έσοδα,25000000000,-,5310101 Έντοκα γραμμάτια του Ελληνικού Δημοσίου
312,Έσοδα,12000000000,-,532 Μακροπρόθεσμοι χρεωστικοί τίτλοι
313,Έσοδα,12000000000,-,53201 Μακροπρόθεσμοι τίτλοι εσωτερικού
314,Έσοδα,12000000000,-,5320101 Ομόλογα Ελληνικού Δημοσίου στην αγορά εσωτερικού
315,Έσοδα,701700340000,-,54 Δάνεια
316,Έσοδα,700000340000,-,541 Βραχυπρόθεσμα δάνεια
317,Έσοδα,700000340000,-,54101 Βραχυπρόθεσμα δάνεια εσωτερικού
318,Έσοδα,700000340000,-,5410102 Τίτλοι με σύμφωνο επαναγοράς
319,Έσοδα,1700000000,-,542 Μακροπρόθεσμα δάνεια
320,Έσοδα,1700000000,-,54202 Μακροπρόθεσμα δάνεια εξωτερικού
321,Έσοδα,1700000000,-,5420204 Δάνεια COVID-19
322,Έξοδα,3766000,ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ,1001-101-0000000 Προεδρία της Δημοκρατίας
323,Έξοδα,5058000,ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ,1003-101-0000000 Γραφεία Προέδρου και Αντιπροέδρων της Βουλής των
324,Έξοδα,54182000,ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ,1003-201-0000000 Γενική Γραμματεία της Βουλής των Ελλήνων
325,Έξοδα,83260000,ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ,"1003-501-0000000 Λοιπές αυτοτελείς Υπηρεσίες και μονάδες, οι οποίες"
326,Έξοδα,1000000,ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ,"1003-501-0000000 Λοιπές αυτοτελείς Υπηρεσίες και μονάδες, οι οποίες"
327,Έξοδα,1370000,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ,"1004-101-0000000 Γραφεία Αντιπροέδρου της Κυβέρνησης, Υπουργών"
328,Έξοδα,7640000,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ,1004-201-0000000 Γενική Γραμματεία του Πρωθυπουργού
329,Έξοδα,5882000,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ,1004-202-0000000 Γενική Γραμματεία Νομικών και Κοινοβουλευτικών
330,Έξοδα,2057000,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ,1004-203-0000000 Γενική Γραμματεία Συντονισμού
331,Έξοδα,14002000,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ,1004-204-0000000 Γενική Γραμματεία Επικοινωνίας και Ενημέρωσης
332,Έξοδα,300000,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ,1004-205-0000000 Ειδική Γραμματεία Ο.Π.Σ. Παρακολούθησης και
333,Έξοδα,2000000,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ,1004-202-0000000 Γενική Γραμματεία Νομικών και Κοινοβουλευτικών
334,Έξοδα,1000000,ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ,1004-202-0000000 Γενική Γραμματεία Νομικών και Κοινοβουλευτικών
335,Έξοδα,1536000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,"1007-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
336,Έξοδα,520000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,"1007-103-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
337,Έξοδα,11341000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-202-0000000 Γενική Γραμματεία Ιθαγένειας
338,Έξοδα,2754028000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-206-0000000 Γενική Γραμματεία Εσωτερικών και Οργάνωσης
339,Έξοδα,16848000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-207-0000000 Γενική Γραμματεία Ανθρωπίνου Δυναμικού Δημοσίου
340,Έξοδα,565000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
341,Έξοδα,281000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-503-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του τομέα
342,Έξοδα,11430000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-801-0000000 Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής Ανώτατο
343,Έξοδα,7197000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-802-0000000 Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής
344,Έξοδα,6817000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-803-0000000 Δαπάνες της Ανεξάρτητης Αρχής ""Εθνική Αρχή
345,Έξοδα,4206000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-999-0100000 Γενική Διεύθυνση του τομέα Μακεδονίας και Θράκης
346,Έξοδα,20000000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-206-0000000 Γενική Γραμματεία Εσωτερικών και Οργάνωσης
347,Έξοδα,1000000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-999-0100000 Γενική Διεύθυνση του τομέα Μακεδονίας και Θράκης
348,Έξοδα,140000000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-206-0000000 Γενική Γραμματεία Εσωτερικών και Οργάνωσης
349,Έξοδα,10000000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-207-0000000 Γενική Γραμματεία Ανθρωπίνου Δυναμικού Δημοσίου
350,Έξοδα,1000000,ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ,1007-999-0100000 Γενική Διεύθυνση του τομέα Μακεδονίας και Θράκης
351,Έξοδα,4848000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,"1009-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
352,Έξοδα,41265000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-201-0000000 Υπηρεσιακή Γενική Γραμματεία του Υπουργείου
353,Έξοδα,4577000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-206-0000000 Γενική Γραμματεία Διεθνών Οικονομικών Σχέσεων και
354,Έξοδα,5786000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-208-0000000 Γενική Γραμματεία Δημόσιας Διπλωματίας και
355,Έξοδα,212395000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-401-0000000 Αρχές Εξωτερικής Υπηρεσίας
356,Έξοδα,5366000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
357,Έξοδα,1115000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-201-0000000 Υπηρεσιακή Γενική Γραμματεία του Υπουργείου
358,Έξοδα,5000000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-206-0000000 Γενική Γραμματεία Διεθνών Οικονομικών Σχέσεων και
359,Έξοδα,885000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-401-0000000 Αρχές Εξωτερικής Υπηρεσίας
360,Έξοδα,700000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-201-0000000 Υπηρεσιακή Γενική Γραμματεία του Υπουργείου
361,Έξοδα,300000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-206-0000000 Γενική Γραμματεία Διεθνών Οικονομικών Σχέσεων και
362,Έξοδα,800000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-401-0000000 Αρχές Εξωτερικής Υπηρεσίας
363,Έξοδα,150000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
364,Έξοδα,5050000,ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ,1009-701-0000000 Δαπάνες μεταναστευτικών ροών του Υπουργείου
365,Έξοδα,2540907000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,"1011-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
366,Έξοδα,18382000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-201-0000000 Γενικό Επιτελείο Εθνικής Άμυνας
367,Έξοδα,1545385000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-202-0000000 Γενικό Επιτελείο Στρατού
368,Έξοδα,5884000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-202-9900100 Ελληνική Δύναμη Κύπρου
369,Έξοδα,526530000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-203-0000000 Γενικό Επιτελείο Ναυτικού
370,Έξοδα,797295000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-204-0000000 Γενικό Επιτελείο Αεροπορίας
371,Έξοδα,38966000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-601-0000000 Εθνική Υπηρεσία Πληροφοριών
372,Έξοδα,8551000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-901-0000000 Αμοιβές και αποζημιώσεις υπαλλήλων του ΝΙΜΤΣ που
373,Έξοδα,1000000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-202-0000000 Γενικό Επιτελείο Στρατού
374,Έξοδα,1000000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-203-0000000 Γενικό Επιτελείο Ναυτικού
375,Έξοδα,1000000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-204-0000000 Γενικό Επιτελείο Αεροπορίας
376,Έξοδα,500000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
377,Έξοδα,100000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-601-0000000 Εθνική Υπηρεσία Πληροφοριών
378,Έξοδα,400000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-701-0000000 Δαπάνες μεταναστευτικών ροών του Υπουργείου
379,Έξοδα,500000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-202-0000000 Γενικό Επιτελείο Στρατού
380,Έξοδα,500000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-203-0000000 Γενικό Επιτελείο Ναυτικού
381,Έξοδα,500000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-204-0000000 Γενικό Επιτελείο Αεροπορίας
382,Έξοδα,500000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
383,Έξοδα,8000000,ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ,1011-701-0000000 Δαπάνες μεταναστευτικών ροών του Υπουργείου
384,Έξοδα,1840800,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,"1015-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
385,Έξοδα,86002000,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-202-0000000 Γενική Γραμματεία Δημόσιας Υγείας
386,Έξοδα,1749709400,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-203-0000000 Γενική Γραμματεία Υπηρεσιών Υγείας
387,Έξοδα,157658200,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-204-0000000 Γενική Γραμματεία Πρωτοβάθμιας Φροντίδας Υγείας
388,Έξοδα,343900,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-401-0000000 Εθνική Αρχή Ιατρικώς Υποβοηθούμενης
389,Έξοδα,26211800,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
390,Έξοδα,95400,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-601-0000000 Δαπάνες του Εθνικού Συντονιστή για την
391,Έξοδα,1740899500,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-901-0000000 Αμοιβές & αποζημιώσεις υπαλλήλων Νοσοκομείων
392,Έξοδα,348058000,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,"1015-902-0000000 Αμοιβές & αποζημιώσεις υπαλλήλων ΥΠΕ-ΠΕΔΥ, που"
393,Έξοδα,85777000,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-904-0000000 Αμοιβές & αποζημιώσεις υπαλλήλων του Εθνικού
394,Έξοδα,20000000,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-203-0000000 Γενική Γραμματεία Υπηρεσιών Υγείας
395,Έξοδα,37000000,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-203-0000000 Γενική Γραμματεία Υπηρεσιών Υγείας
396,Έξοδα,3000000,ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ,1015-701-0000000 Δαπάνες μεταναστευτικών ροών του Υπουργείου
397,Έξοδα,1316000,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ,"1017-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
398,Έξοδα,463351000,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ,1017-206-0000000 Γενική Γραμματεία Δικαιοσύνης και Ανθρωπίνων
399,Έξοδα,35312000,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ,1017-401-0000000 Ελεγκτικό Συνέδριο
400,Έξοδα,5684000,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ,1017-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
401,Έξοδα,2811000,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ,1017-801-0000000 Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής
402,Έξοδα,1787000,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ,1017-802-0000000 Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής
403,Έξοδα,3000000,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ,1017-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
404,Έξοδα,20000000,ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ,1017-501-0000000 Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου
405,Έξοδα,1731000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,"1019-101-0000000 Γραφεία Υπουργού, Αναπληρωτών Υπουργών,"
406,Έξοδα,228835000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-202-0000000 Γενική Γραμματεία Θρησκευμάτων
407,Έξοδα,3572183500,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,"1019-206-0000000 Γενική Γραμματεία Πρωτοβάθμιας, Δευτεροβάθμιας"
408,Έξοδα,122100,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9900100 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
409,Έξοδα,345600,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9900200 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
410,Έξοδα,123600,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9900300 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
411,Έξοδα,247300,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9900400 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
412,Έξοδα,146700,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9900500 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
413,Έξοδα,135200,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9900600 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
414,Έξοδα,122000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9900700 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
415,Έξοδα,129700,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9900800 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
416,Έξοδα,297400,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9900900 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
417,Έξοδα,191200,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9901000 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
418,Έξοδα,368100,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9901100 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
419,Έξοδα,149000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9901200 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
420,Έξοδα,158100,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9901300 Περιφερειακές Διευθύνσεις Πρωτοβάθμιας και
421,Έξοδα,153500,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9910100 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
422,Έξοδα,40000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9910200 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
423,Έξοδα,37000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9910300 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
424,Έξοδα,60000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9910400 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
425,Έξοδα,87000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9910500 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας
426,Έξοδα,81000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9910600 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας
427,Έξοδα,81700,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9910700 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας
428,Έξοδα,32000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9910800 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης Νομαρχίας
429,Έξοδα,102000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9910900 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
430,Έξοδα,46000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9911000 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
431,Έξοδα,15000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9911100 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
432,Έξοδα,21000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9911200 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
433,Έξοδα,37500,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9911300 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
434,Έξοδα,82000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9911400 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
435,Έξοδα,145050,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9911500 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
436,Έξοδα,30000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9911600 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
437,Έξοδα,21000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9911700 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
438,Έξοδα,145000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9911800 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
439,Έξοδα,25000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9911900 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
440,Έξοδα,228250,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9912000 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
441,Έξοδα,19000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9912100 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
442,Έξοδα,129000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9912200 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
443,Έξοδα,80500,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9912300 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
444,Έξοδα,43500,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9912400 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
445,Έξοδα,50000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9912500 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
446,Έξοδα,29000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9912600 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
447,Έξοδα,25000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9912700 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
448,Έξοδα,14000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9912800 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
449,Έξοδα,31000,ΥΠΟΥΡΓΕΙΟ ΠΑΙΔΕΙΑΣ & ΘΡΗΣΚΕΥΜΑΤΩΝ,1019-206-9912900 Διεύθυνση Πρωτοβάθμιας Εκπαίδευσης στο νομό
