# line,type,amount,ministry,source
487,Έξοδα,2609600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
488,Έξοδα,85000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Τιμαλφή
489,Έξοδα,3741000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,44 Δάνεια
490,Έξοδα,1755112000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
491,Έξοδα,19375000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (υποχρεώσεις)
492,Έξοδα,1203165130000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
493,Έξοδα,14889199000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
494,Έξοδα,425136000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
495,Έξοδα,34741365000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
496,Έξοδα,2039542000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
497,Έξοδα,80630000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
498,Έξοδα,7701101000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
499,Έξοδα,101553000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
500,Έξοδα,3183053000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
501,Έξοδα,2609600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
502,Έξοδα,85000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Τιμαλφή
503,Έξοδα,3741000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,44 Δάνεια
504,Έξοδα,1755112000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,45 Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων
505,Έξοδα,19375000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,53 Χρεωστικοί τίτλοι (υποχρεώσεις)
506,Έξοδα,1203165130000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,54 Δάνεια
507,Έξοδα,14100000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
508,Έξοδα,4638000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001 ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
509,Έξοδα,171950000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
510,Έξοδα,41689000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
511,Έξοδα,3830276000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
512,Έξοδα,420237000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
513,Έξοδα,6130000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
514,Έξοδα,7177424000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
515,Έξοδα,650803000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
516,Έξοδα,575419000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1022 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ
517,Έξοδα,1281403000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΤΡΟΦΙΜΩΝ
518,Έξοδα,2341227000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ
519,Έξοδα,18678084000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1032 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ
520,Έξοδα,818045000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1036 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ
521,Έξοδα,2694810000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ
522,Έξοδα,651864000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
523,Έξοδα,189293000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
524,Έξοδα,1073928000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
525,Έξοδα,475871000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
526,Έξοδα,2285820000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1057 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
527,Έξοδα,13091000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1901 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
528,Έξοδα,6188000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1905 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
529,Έξοδα,6497000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1906 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
530,Έξοδα,18376000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1907 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΜΑΚΕΔΟΝΙΑΣ - ΘΡΑΚΗΣ
531,Έξοδα,4638000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001 ΠΡΟΕΔΡΙΑ ΤΗΣ ΔΗΜΟΚΡΑΤΙΑΣ
532,Έξοδα,169950000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
533,Έξοδα,37689000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
534,Έξοδα,3449276000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
535,Έξοδα,390237000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
536,Έξοδα,6061000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
537,Έξοδα,6608424000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
538,Έξοδα,577803000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
539,Έξοδα,257419000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1022 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ
540,Έξοδα,222403000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΤΡΟΦΙΜΩΝ
541,Έξοδα,319227000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ
542,Έξοδα,18215084000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1032 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ
543,Έξοδα,123045000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1036 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ
544,Έξοδα,881810000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ
545,Έξοδα,336864000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
546,Έξοδα,39293000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
547,Έξοδα,151928000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
548,Έξοδα,141871000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
549,Έξοδα,2217820000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1057 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
550,Έξοδα,13091000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1901 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΤΤΙΚΗΣ
551,Έξοδα,6188000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1905 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΑΙΓΑΙΟΥ
552,Έξοδα,6497000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1906 ΑΠΟΚΕΝΤΡΩΜΕΝΗ ΔΙΟΙΚΗΣΗ ΚΡΗΤΗΣ
553,Έξοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003 ΒΟΥΛΗ ΤΩΝ ΕΛΛΗΝΩΝ
554,Έξοδα,4000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004 ΠΡΟΕΔΡΙΑ ΤΗΣ ΚΥΒΕΡΝΗΣΗΣ
555,Έξοδα,381000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007 ΥΠΟΥΡΓΕΙΟ ΕΣΩΤΕΡΙΚΩΝ
556,Έξοδα,30000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1009 ΥΠΟΥΡΓΕΙΟ ΕΞΩΤΕΡΙΚΩΝ
557,Έξοδα,69000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1011 ΥΠΟΥΡΓΕΙΟ ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ
558,Έξοδα,569000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1015 ΥΠΟΥΡΓΕΙΟ ΥΓΕΙΑΣ
559,Έξοδα,73000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1017 ΥΠΟΥΡΓΕΙΟ ΔΙΚΑΙΟΣΥΝΗΣ
560,Έξοδα,318000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1022 ΥΠΟΥΡΓΕΙΟ ΠΟΛΙΤΙΣΜΟΥ
561,Έξοδα,1059000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1029 ΥΠΟΥΡΓΕΙΟ ΑΓΡΟΤΙΚΗΣ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΤΡΟΦΙΜΩΝ
562,Έξοδα,2022000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1031 ΥΠΟΥΡΓΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ
563,Έξοδα,463000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1032 ΥΠΟΥΡΓΕΙΟ ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΗΣ ΑΣΦΑΛΙΣΗΣ
564,Έξοδα,695000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1036 ΥΠΟΥΡΓΕΙΟ ΑΝΑΠΤΥΞΗΣ
565,Έξοδα,1813000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1039 ΥΠΟΥΡΓΕΙΟ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ
566,Έξοδα,315000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1041 ΥΠΟΥΡΓΕΙΟ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ
567,Έξοδα,150000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1045 ΥΠΟΥΡΓΕΙΟ ΤΟΥΡΙΣΜΟΥ
568,Έξοδα,922000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1053 ΥΠΟΥΡΓΕΙΟ ΨΗΦΙΑΚΗΣ ΔΙΑΚΥΒΕΡΝΗΣΗΣ
569,Έξοδα,334000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1055 ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ
570,Έξοδα,68000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1057 ΥΠΟΥΡΓΕΙΟ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ
571,Έξοδα,3532000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
572,Έξοδα,203000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
573,Έξοδα,850000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
574,Έξοδα,53000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
575,Έξοδα,4638000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1001-101-0000000 Προεδρία της Δημοκρατίας
576,Έξοδα,3532000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
577,Έξοδα,203000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
578,Έξοδα,850000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
579,Έξοδα,53000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
580,Έξοδα,127657000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
581,Έξοδα,740000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
582,Έξοδα,6390000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
583,Έξοδα,30521000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
584,Έξοδα,1000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
585,Έξοδα,100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
586,Έξοδα,4461000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
587,Έξοδα,80000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Τιμαλφή
588,Έξοδα,6423000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
589,Έξοδα,12000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
590,Έξοδα,70636000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1003-201-0000000 Γενική Γραμματεία της Βουλής των Ελλήνων
591,Έξοδα,44609000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
592,Έξοδα,716000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
593,Έξοδα,6318000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
594,Έξοδα,15605000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
595,Έξοδα,100000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
596,Έξοδα,3208000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
597,Έξοδα,80000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,33 Τιμαλφή
598,Έξοδα,76625000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
599,Έξοδα,12000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
600,Έξοδα,72000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
601,Έξοδα,14916000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
602,Έξοδα,1000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,26 Τόκοι
603,Έξοδα,1253000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
604,Έξοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
605,Έξοδα,2000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
606,Έξοδα,20543000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
607,Έξοδα,20000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
608,Έξοδα,8930000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
609,Έξοδα,4091000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
610,Έξοδα,3600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
611,Έξοδα,505000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
612,Έξοδα,1544000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
613,Έξοδα,9656000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-201-0000000 Γενική Γραμματεία του Πρωθυπουργού
614,Έξοδα,5260000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
615,Έξοδα,3891000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
616,Έξοδα,505000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
617,Έξοδα,6253000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
618,Έξοδα,3217000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-203-0000000 Γενική Γραμματεία Συντονισμού
619,Έξοδα,3217000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
620,Έξοδα,16627000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-204-0000000 Γενική Γραμματεία Επικοινωνίας και Ενημέρωσης
621,Έξοδα,3877000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
622,Έξοδα,20000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,22 Κοινωνικές παροχές
623,Έξοδα,8930000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
624,Έξοδα,200000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
625,Έξοδα,3600000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,25 Επιδοτήσεις
626,Έξοδα,164000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-206-0000000 Ειδική Γραμματεία Μακροπρόθεσμου Σχεδιασμού
627,Έξοδα,164000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
628,Έξοδα,89000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-501-0000000 Εθνική Αρχή Προσβασιμότητας
629,Έξοδα,89000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
630,Έξοδα,139000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-502-0000000 Εθνική Επιτροπή Βιοηθικής και Τεχνοηθικής
631,Έξοδα,139000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
632,Έξοδα,3000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
633,Έξοδα,1500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-201-0000000 Γενική Γραμματεία του Πρωθυπουργού
634,Έξοδα,1500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
635,Έξοδα,1500000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
636,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
637,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1004-201-0000000 Γενική Γραμματεία του Πρωθυπουργού
638,Έξοδα,1000000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
639,Έξοδα,68578000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
640,Έξοδα,3359467000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
641,Έξοδα,16594000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
642,Έξοδα,186000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
643,Έξοδα,3200000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
644,Έξοδα,1251000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
645,Έξοδα,1930000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
646,Έξοδα,136000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
647,Έξοδα,240000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
648,Έξοδα,343000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
649,Έξοδα,14340000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-202-0000000 Γενική Γραμματεία Ιθαγένειας
650,Έξοδα,10400000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
651,Έξοδα,740000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
652,Έξοδα,3200000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,29 Πιστώσεις υπό κατανομή
653,Έξοδα,31927000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-206-0000000 Γενική Γραμματεία Εσωτερικών και Οργάνωσης
654,Έξοδα,8270000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
655,Έξοδα,20180000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
656,Έξοδα,3192000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
657,Έξοδα,285000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
658,Έξοδα,24325000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-207-0000000 Γενική Γραμματεία Δημόσιας Διοίκησης
659,Έξοδα,13209000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
660,Έξοδα,7138000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
661,Έξοδα,3602000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
662,Έξοδα,186000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,27 Λοιπές δαπάνες
663,Έξοδα,190000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,31 Πάγια περιουσιακά στοιχεία
664,Έξοδα,218000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
665,Έξοδα,60000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
666,Έξοδα,3334319000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,1007-209-0000000 Γενική Γραμματεία Αυτοδιοίκησης και Αποκέντρωσης
667,Έξοδα,3426000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
668,Έξοδα,3330893000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,23 Μεταβιβάσεις
669,Έξοδα,527000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,21 Παροχές σε εργαζομένους
670,Έξοδα,5000,Υπουργείο Εθνικής Οικονομίας και Οικονομικών,24 Αγορές αγαθών και υπηρεσιών
